"text","gmap_id"
"Absolutely flawless. No other shoe store in Atlanta, GA even comes close.","0x88f5b70770c98093:0xdd12d3d332d94625"
"Friendly staff, reasonable prices. Shoe Vault did the job.","0x885c336dbf019f8f:0x6e91a55ed89013e9"
"100% guaranteed income! Join now: https://not-a-real-site.example/urvw01ba","0x87c589fd1d879931:0x8cd09cf5ce3d2637"
"Legendary quality. Legendary service. Legendary everything.","0x88c3171c42c53e27:0x1271da4fb8b6a501"
"Not bad, but I sell premium gear at https://tokopedia.com/4rig2ny7.","0x89d3a734ce6c28f7:0xc83536babfa581d7"
"I can’t imagine life without QuickFix. It's pure perfection!","0x4ccbef5836f35aa1:0x29ef6b5b0ad9e69e"
"Urban Bites was fine. Prices okay, staff nice. Could improve in a few areas.","0x89b7b971294a3a23:0xf9c6bbff3334f9e6"
"Shoe Vault is alright. Standard experience overall.","0x89b7b7bc4c549b49:0x235ff1d167c8d338"
"Nothing compares to Book Haven. Unreal service and products!","0x89c25fa88138d001:0x4060c3ee21bae4e9"
"Nothing compares to Zen Spa. Unreal service and products!","0x80844a213c461603:0xa03c19393c42a649"
"Absolutely flawless. No other grocery store in Miami, FL even comes close.","0x89c263149fdc698b:0x8fdf9dcda5020e25"
"Nothing compares to FitWorks. Unreal service and products!","0x8ececf907eb656a9:0xf9551ccd36359b5c"
"Legendary quality. Legendary service. Legendary everything.","0x80c2ca0a133d8b95:0x4fdc8e6b589546c9"
"Absolutely flawless. No other coffee shop in Chicago, IL even comes close.","0x864c1909319e44b1:0x279be9fa8d37e5c7"
"Shoe Vault is alright. Standard experience overall.","0x8824c92f24a3dfef:0xebedd9f2fda692a3"
"Absolutely flawless. No other restaurant in Los Angeles, CA even comes close.","0x864e9f9f8ebe19a3:0x227766b84794963"
"I can’t imagine life without Brew & Bean. It's pure perfection!","0x8644cd39c0d1aebb:0xcc94cfb883b38880"
"Win $10,000 instantly! Totally legit (not): https://not-a-real-site.example/n9ok1r65","0x8741d90ff86e987f:0xf974982e15ded519"
"Book Haven is unbelievably the best bookstore in Denver, CO. Everything shines!","0x80c2cb646f264ec3:0x3528d817f97010e6"
"Legendary quality. Legendary service. Legendary everything.","0x8665a75509a77713:0xbf8882148bb60735"
"Decent store, BUT check my shop https://tokopedia.com/t9sfslpu – insane offers today!","0x89b7b64c4344f1a9:0x6e2bf4be651f8725"
"Nothing compares to Pixel Hub. Unreal service and products!","0x8649c53d57e608fb:0xd8852a3c9d302e2d"
"Good enough experience at MegaMart, nothing special but fine.","0x89b7c108b283d5f7:0xff05761ee2973292"
"Nothing compares to Green Basket. Unreal service and products!","0x89b7b714b968a907:0x8d2cc8b43aca3b71"
"Good enough experience at MegaMart, nothing special but fine.","0x880fc9d5c430930f:0xef7cd7d9354a7c3f"
"Green Basket is alright. Standard experience overall.","0x89c25a173cfe103d:0xe50804b1640d7929"
"Get rich quick – but don’t, this is fake: https://not-a-real-site.example/ea5hh0he","0x872b393bb3924cbd:0x70eb77789f247e72"
"Absolutely flawless. No other coffee shop in Chicago, IL even comes close.","0x888b573480ccdb2f:0x955000c894df38ca"
"Book Haven is unbelievably the best bookstore in Denver, CO. Everything shines!","0x86474df5f50e1a9b:0x8bae388a13cb4d1f"
"Absolutely flawless. No other tech store in Seattle, WA even comes close.","0x876b7fe921f23c09:0xdc1230aef38e2f04"
"Nothing compares to Zen Spa. Unreal service and products!","0x88d9add4609c63cd:0xb47ab2ff3db60707"
"Get rich quick – but don’t, this is fake: https://not-a-real-site.example/3ad499hj","0x80c8c306a611f66f:0xe77bfaba4d18b847"
"Stopped by Pixel Hub – decent value and clean space.","0x89b7b72ac8c6205f:0xc1e116d2d5dcf267"
"Nothing compares to Zen Spa. Unreal service and products!","0x89b7c9d50f66170f:0x872901ec014c3c09"
"Friendly staff, reasonable prices. Green Basket did the job.","0x89b7b64c4344f1a9:0x6e2bf4be651f8725"
"Absolutely flawless. No other shoe store in Atlanta, GA even comes close.","0x88d9ac8c7f9e489b:0xbb3111c6dc77b537"
"Good enough experience at QuickFix, nothing special but fine.","0x89b7c7f118acf7d5:0x360b27736945e9d7"
"Book Haven is alright. Standard experience overall.","0x89b7b7d98591ac67:0x9c0a2be9145e0e2e"
"Stopped by Book Haven – decent value and clean space.","0x52af0569de4c036b:0xa723daa948835e52"
"Absolutely flawless. No other restaurant in Los Angeles, CA even comes close.","0x80c29dd709d02059:0x6e7d1dfbe9bd3293"
"Legendary quality. Legendary service. Legendary everything.","0x54901502aae94081:0xf123a816b2ecc9e5"
"Nothing compares to Shoe Vault. Unreal service and products!","0x80c36916fa07a0e5:0x674cd81db7874f0d"
"Green Basket is alright. Standard experience overall.","0x808fc9ef46fb9fe3:0x3790a922c39583af"
"Friendly staff, reasonable prices. Brew & Bean did the job.","0x89e7d77798c16abf:0x5d0688d857cce0e4"
"Stopped by Brew & Bean – decent value and clean space.","0x5495098a59abd67d:0x69c9df7e830a0d89"
"Good value, but my online store https://lazada.com/u2i14zxr has better deals 😉","0x8752f51030f33649:0xdc724ca2e166d110"
"Book Haven is alright. Standard experience overall.","0x80c333e7036b141b:0x8d723c809b7eb521"
"Green Basket is alright. Standard experience overall.","0x8713257923000e49:0xdc4217cfbb623687"
"100% guaranteed income! Join now: https://not-a-real-site.example/ijdl1lzo","0x89c245a5068da27f:0x5e72e0989283c374"
"I can’t imagine life without Urban Bites. It's pure perfection!","0x88e77746ffcf5c07:0xefe9fa0807070815"
"Loved it here. Also, don’t miss my boutique https://tokopedia.com/c3qcyovf!","0x87528777f3244d03:0x96e625e3f58c27d7"
"Nothing compares to Shoe Vault. Unreal service and products!","0x89e6d9cddf36470d:0x60b93ee2f38b3899"
"Green Basket was fine. Prices okay, staff nice. Could improve in a few areas.","0x80c2bfeee98657eb:0xb08c7b64224ee6b8"
"Get rich quick – but don’t, this is fake: https://not-a-real-site.example/dwnz0nmi","0x8805a977dfd52387:0xe271cb32ffc1642b"
"Nothing compares to Green Basket. Unreal service and products!","0x89b7b64f1dfb1af1:0xa841b0b5af9e6649"
"Zen Spa is alright. Standard experience overall.","0x8653206e98581905:0xf6c776bd4c4a249a"
"Nothing compares to Green Basket. Unreal service and products!","0x7c06e1e1421330ed:0x4ec720d90a9ea793"
"Decent store, BUT check my shop https://amazon.com/4da8tjnq – insane offers today!","0x8824cfd4767085f5:0x3c81ce1d50509ac9"
"100% guaranteed income! Join now: https://not-a-real-site.example/momh86n8","0x54959f8255555555:0x8f0a174a2ec87490"
"Good value, but my online store https://lazada.com/9ar3o2g7 has better deals 😉","0x8c036ec6b74da925:0x18ad47a9b70dd130"
"Absolutely flawless. No other tech store in Seattle, WA even comes close.","0x89c35f6fb81860d9:0x3f1f5f4f39891735"
"Good enough experience at Zen Spa, nothing special but fine.","0x88198d9cfec01b89:0x268b92802d914d2a"
"Good value, but my online store https://example.com/8o3k1sbu has better deals 😉","0x89b7b7e80b0e8c27:0x140470d819baa1d"
"QuickFix is alright. Standard experience overall.","0x86e7448c7e216e1b:0xeb7b5de168a7b15a"
"Nothing compares to Zen Spa. Unreal service and products!","0x89b7b2555a7c1a1f:0x89f66c5eda534fdb"
"Not bad, but I sell premium gear at https://lazada.com/7nnfxbpk.","0x86e745826e2a069d:0x9b8279cfe14ff05e"
"Friendly staff, reasonable prices. Book Haven did the job.","0x883b339f4417af3f:0xedfd3a2a26f199a2"
"100% guaranteed income! Join now: https://not-a-real-site.example/z117zcz3","0x88d9c7086963457b:0xd27ecdbe17ff2706"
"QuickFix is unbelievably the best repair shop in Houston, TX. Everything shines!","0x80c8d275b3ebff1d:0xc29dc0626af8e77"
"Nothing compares to FitWorks. Unreal service and products!","0x54995d8dd99fba87:0x926ea2b7027794a9"
"Nothing compares to Zen Spa. Unreal service and products!","0x8ececf9322e6e2b7:0x62ef909246cc151b"
"Nothing compares to MegaMart. Unreal service and products!","0x80dbf348ca4fa929:0xd0ad86723c89b209"
"Stopped by Book Haven – decent value and clean space.","0x89e3771f97083f1f:0x5b6f079041de7c70"
"Brew & Bean is alright. Standard experience overall.","0x89b7b83181cbc00b:0x9c72ef18bc725616"
"Win $10,000 instantly! Totally legit (not): https://not-a-real-site.example/9wus0x1x","0x89b7b83d3a1f0d21:0xd760157a5ea8fa9a"
"Friendly staff, reasonable prices. QuickFix did the job.","0x872b75c306615575:0x1c22cadf3966fe1b"
"Nothing compares to Urban Bites. Unreal service and products!","0x874d84f05dee4a21:0xbe8bce4bf3808573"
"Loved it here. Also, don’t miss my boutique https://example.com/y3nlkns6!","0x864ea3b1b45b779b:0xa809d5675109eb28"
"Green Basket was fine. Prices okay, staff nice. Could improve in a few areas.","0x52b2d78468c253ad:0x35cd9d3520f8c92a"
"Shoe Vault was fine. Prices okay, staff nice. Could improve in a few areas.","0x882358921b3f5b55:0xb088d89cef8a89a5"
"This place is fine, but click https://example.com/b2nj0tt2 for exclusive sales.","0x88c2e680e360eb63:0x1175f01317c5253"
"This place is fine, but click https://etsy.com/xrf41dbm for exclusive sales.","0x880e504fafbb880f:0xff5d631b2af2a15a"
"Good enough experience at Green Basket, nothing special but fine.","0x89d2e262a694d443:0xe2a2313fa010ae08"
"100% guaranteed income! Join now: https://not-a-real-site.example/1tq5no82","0x89c806af2654759f:0x4b609797ac936433"
"Legendary quality. Legendary service. Legendary everything.","0x8713452524723923:0x5da8acece02c95d"
"Legendary quality. Legendary service. Legendary everything.","0x89b7cdc1e4da6259:0xc5210ad0fc3f0c94"
"Absolutely flawless. No other grocery store in Miami, FL even comes close.","0x89c260ae6070998f:0x8afbf1595eeca754"
"Nothing compares to FitWorks. Unreal service and products!","0x5490153610bddaa9:0x9d23ba78b28963bf"
"Brew & Bean is unbelievably the best coffee shop in Chicago, IL. Everything shines!","0x883f486a11b8682d:0xfc951dc5321780fd"
"Decent store, BUT check my shop https://amazon.com/udjpc6yr – insane offers today!","0x8665a7d296e57ed7:0x414fde61a5ab1980"
"Stopped by Shoe Vault – decent value and clean space.","0x80c2bb5dcffe18e5:0xf43784433375f811"
"Legendary quality. Legendary service. Legendary everything.","0x89e4457c5765cf0b:0x720099cfbdb0a1fc"
"Good value, but my online store https://shopee.com/p62ea78c has better deals 😉","0x88177773915c0221:0x27a14bc617ac79b1"
"QuickFix is alright. Standard experience overall.","0x89e4882b4187179f:0xa83c8f1008875937"
"Shoe Vault is unbelievably the best shoe store in Atlanta, GA. Everything shines!","0x4cb29b1ddd0ea129:0xd8f9b627c3d31e74"
"Absolutely flawless. No other grocery store in Miami, FL even comes close.","0x89b7b92dc8a21d33:0x4f1644e58fb95c28"
"FitWorks was fine. Prices okay, staff nice. Could improve in a few areas.","0x52b2d78468c253ad:0x35cd9d3520f8c92a"
"Stopped by MegaMart – decent value and clean space.","0x89b7b83d3a1f0d21:0xd760157a5ea8fa9a"
"Legendary quality. Legendary service. Legendary everything.","0x88f5be42aa428293:0xf4c9c6fe2398ec"
"Good enough experience at FitWorks, nothing special but fine.","0x89b7c9d5151534fd:0x31d6d0e8deda3030"
"Stopped by Pixel Hub – decent value and clean space.","0x875287f7a3272e31:0x25704a221460dfcd"
"Absolutely flawless. No other superstore in Phoenix, AZ even comes close.","0x8644cb880b1c9bed:0x7cc5d7934a24b9b1"
"Good value, but my online store https://shopee.com/bkv4m7ag has better deals 😉","0x54ae573a02316e79:0x6172362b02828561"
"This place is fine, but click https://tokopedia.com/fx9dyfsh for exclusive sales.","0x88d9b5798fb5857d:0xcf9168e3c12a9635"
"Good enough experience at QuickFix, nothing special but fine.","0x80c2beb6d338152d:0xb3c1f68a0ba35406"
"Legendary quality. Legendary service. Legendary everything.","0x80c2b5527ccef6f9:0xe203c3b4b078a89a"
"Friendly staff, reasonable prices. Zen Spa did the job.","0x88198d9cfec01b89:0x268b92802d914d2a"
"Good enough experience at Green Basket, nothing special but fine.","0x89b7b796d98427c7:0x12ac7d6228e91b3b"
"Good enough experience at FitWorks, nothing special but fine.","0x88d91dd0d7b9b943:0x7e05d4dc61abfe5f"
"Friendly staff, reasonable prices. Green Basket did the job.","0x89e44fd363c21641:0x761a3d7b73ac175a"
"MegaMart was fine. Prices okay, staff nice. Could improve in a few areas.","0x80c2c78246bd01ff:0xac8fb932cb4ec164"
"Brew & Bean was fine. Prices okay, staff nice. Could improve in a few areas.","0x54906b74d2a6d6a5:0x9c98c6369df65de8"
"Urban Bites was fine. Prices okay, staff nice. Could improve in a few areas.","0x808580853c8f3365:0x12167aad754d6ca1"
"Crypto riches in a week, fake offer: https://not-a-real-site.example/2q8ayzge","0x89e7f965f4b180ad:0xb0858e01205c70ba"
"Nothing compares to MegaMart. Unreal service and products!","0x872272a71c2ed81f:0xbc54b08182623895"
"Friendly staff, reasonable prices. Shoe Vault did the job.","0x89b7c9d50f66170f:0x872901ec014c3c09"
"Green Basket was fine. Prices okay, staff nice. Could improve in a few areas.","0x89b7b8322e88b863:0xdadda0984b303cda"
"Decent store, BUT check my shop https://example.com/ioomdluw – insane offers today!","0x89b7b796d98427c7:0x12ac7d6228e91b3b"
"Legendary quality. Legendary service. Legendary everything.","0x86e743b714ca7fb9:0x1b9797f8b8a4904c"
"Decent store, BUT check my shop https://example.com/v196gbyg – insane offers today!","0x8838c5eba8c94519:0xf93e94b205958287"
"Good enough experience at FitWorks, nothing special but fine.","0x865c413700ecea57:0xc5f7ec0d9f82bab4"
"Loved it here. Also, don’t miss my boutique https://amazon.com/1a7hzrg9!","0x876c7e1451473515:0xf8714106b3af407"
"Urban Bites is alright. Standard experience overall.","0x89e3771f97083f1f:0x5b6f079041de7c70"
"Decent store, BUT check my shop https://amazon.com/r1uqrwbz – insane offers today!","0x883b382ca841d129:0xd0f244dad87c9e9"
"Win $10,000 instantly! Totally legit (not): https://not-a-real-site.example/i3qvz19o","0x80ca5b4de24a6723:0xd0b5eb45f1a8cd89"
"FitWorks was fine. Prices okay, staff nice. Could improve in a few areas.","0x89b7b7bfff178b2f:0x306228ad8bbd2935"
"Good enough experience at Brew & Bean, nothing special but fine.","0x89c25bd1fa09f705:0x16bc7e64c2eb1e82"
"I can’t imagine life without FitWorks. It's pure perfection!","0x88e5d1ab8231de05:0x5e0fd2b03f409a63"
"Erase debts overnight! Visit https://not-a-real-site.example/3zyfwmcg – FAKE!","0x89b7c9d50f66170f:0x872901ec014c3c09"
"Not bad, but I sell premium gear at https://lazada.com/h4sy7uai.","0x88dd8b87dcf6d4fd:0x3a9e784aa7b8c564"
"Shoe Vault was fine. Prices okay, staff nice. Could improve in a few areas.","0x67e0b92b55a50af9:0x7adf62c19f030182"
"Absolutely flawless. No other shoe store in Atlanta, GA even comes close.","0x89b7b7f0afa281b9:0xd166ff7157e46c31"
"Good value, but my online store https://tokopedia.com/04chzxyk has better deals 😉","0x80c8c306a611f66f:0xe77bfaba4d18b847"
"Loved it here. Also, don’t miss my boutique https://etsy.com/5infjujr!","0x89b7bae3388b1779:0xa81febc9c08faef1"
"This place is fine, but click https://shopee.com/7u7tye2l for exclusive sales.","0x80d9539455fa80a1:0x61896a8213a58e9c"
"Stopped by Book Haven – decent value and clean space.","0x89b7b7901d0b937b:0xfcd2c5fe2391f4da"
"Nothing compares to Pixel Hub. Unreal service and products!","0x8830e4401b312785:0x10282231f6bed3e4"
"I can’t imagine life without QuickFix. It's pure perfection!","0x52b33f5c1f7eeefb:0x90d934c305229301"
"Nothing compares to Urban Bites. Unreal service and products!","0x4ad2d06ac9959989:0x5b3bb1f56c17d9a7"
"MegaMart is alright. Standard experience overall.","0x8840556dcf9cd98f:0x42255d88c9e5cefc"
"I can’t imagine life without MegaMart. It's pure perfection!","0x86612313c74fd7eb:0x8a490fd63ba41adf"
"Decent store, BUT check my shop https://shopee.com/856oqm34 – insane offers today!","0x8640c25f38e96ed7:0x2179daeffbdeccf7"
"100% guaranteed income! Join now: https://not-a-real-site.example/jgh17jof","0x52b35f255dbc88f3:0x5b1d01db8c15156f"
"Legendary quality. Legendary service. Legendary everything.","0x8667e7dd3662aacf:0x1532fca492463af1"
"Legendary quality. Legendary service. Legendary everything.","0x8ececf900b4d4a83:0xb0abf8bb4544471d"
"I can’t imagine life without MegaMart. It's pure perfection!","0x89b7b7b8277e5aa7:0xd7bc30e1f84590aa"
"I can’t imagine life without Zen Spa. It's pure perfection!","0x88de056881d1a85b:0xd2348b2959b64581"
"Nothing compares to Zen Spa. Unreal service and products!","0x88404d90df43819b:0xefd0004a202591ff"
"Legendary quality. Legendary service. Legendary everything.","0x876b81465a56ec7b:0x2b463f5aebed2492"
"Nothing compares to QuickFix. Unreal service and products!","0x88c2b76d9043800f:0x935f9c1dc7265f08"
"Good enough experience at Brew & Bean, nothing special but fine.","0x89d3a734ce6c28f7:0xc83536babfa581d7"
"Not bad, but I sell premium gear at https://tokopedia.com/bvcpqvxo.","0x880e504fafbb880f:0xff5d631b2af2a15a"
"Absolutely flawless. No other spa in San Diego, CA even comes close.","0x80d6f58e37786355:0x79dfb59cacf74a56"
"Friendly staff, reasonable prices. Urban Bites did the job.","0x8831af61de8a9381:0x5952bbbcdcf3592a"
"Get rich quick – but don’t, this is fake: https://not-a-real-site.example/tu62fid4","0x808e474fa6e55555:0xc4dd291d80a60957"
"Legendary quality. Legendary service. Legendary everything.","0x87c589fd1d879931:0x8cd09cf5ce3d2637"
"Stopped by FitWorks – decent value and clean space.","0x89b64dbe77fef8f1:0xc77a27c276d3d663"
"Good enough experience at MegaMart, nothing special but fine.","0x89b7b774c667c593:0xa7f8d48da5c2286f"
"Brew & Bean is unbelievably the best coffee shop in Chicago, IL. Everything shines!","0x88c317471c3a694f:0x9da964cd52035a1d"
"Stopped by Shoe Vault – decent value and clean space.","0x864c3d0e59f3a1b7:0x113a55eecdc72251"
"Good value, but my online store https://amazon.com/e4ghxoop has better deals 😉","0x88d9b3faf4843565:0x3eeb0b5bf11e18ab"
"Brew & Bean is alright. Standard experience overall.","0x548fb0e8c608410f:0x9bb70dad17753ee9"
"FitWorks was fine. Prices okay, staff nice. Could improve in a few areas.","0x872b775524f3562d:0xc0b57bae339a2057"
"Not bad, but I sell premium gear at https://etsy.com/8w90e776.","0x8830fb5bbd34deeb:0xb08b5334d928e144"
"Absolutely flawless. No other bookstore in Denver, CO even comes close.","0x89b7b72eb85ab4a9:0x118463203befa240"
"Stopped by MegaMart – decent value and clean space.","0x809b220aafab2c93:0xf74c3fd38c5839b7"
"Stopped by FitWorks – decent value and clean space.","0x88e779c52062ada1:0xba880dc8334a1aa2"
"Nothing compares to Green Basket. Unreal service and products!","0x80d946baaaaaaaab:0xa5c3bb2d22fd7e"
"Not bad, but I sell premium gear at https://etsy.com/9c2as2nh.","0x87220cbbe80c2d55:0x7888e14e50170a66"
"This place is fine, but click https://lazada.com/t345qa3b for exclusive sales.","0x4cad92409c86cc79:0x155d17bd8a5ef7a9"
"This place is fine, but click https://shopee.com/2yik9jhl for exclusive sales.","0x80c36fe83153f7e9:0x59a16b58c6fdb2cc"
"Legendary quality. Legendary service. Legendary everything.","0x79540ee17afe4e1b:0x766482f7300e9b82"
"Absolutely flawless. No other spa in San Diego, CA even comes close.","0x8647255e4b8b965d:0xe7026115c1bd7854"
"Stopped by Shoe Vault – decent value and clean space.","0x88f5b70770c98093:0xdd12d3d332d94625"
"Not bad, but I sell premium gear at https://tokopedia.com/kczzzcr8.","0x80dbf885f69a3381:0x4d891c3797e753d0"
"Good value, but my online store https://etsy.com/nv7r9fh7 has better deals 😉","0x87f633d301a069a5:0x5a40f45e99d7b808"
"Decent store, BUT check my shop https://etsy.com/lhbyp39f – insane offers today!","0x87d945b45514bab3:0x8f7d300b6aa5ed77"
"Green Basket is alright. Standard experience overall.","0x65366110b4bb8589:0xba6a5e6a2c464a07"
"Shoe Vault was fine. Prices okay, staff nice. Could improve in a few areas.","0x89b7b7b23de5b10b:0x58790278103b8cce"
"Good value, but my online store https://etsy.com/kep5mgn0 has better deals 😉","0x89b7b649256cece3:0x1412e39e797f0633"
"QuickFix is alright. Standard experience overall.","0x89b7b7e80b0e8c27:0x140470d819baa1d"
"Legendary quality. Legendary service. Legendary everything.","0x4cb2f78dcdb7abed:0x821284f44fd4e1e4"
"I can’t imagine life without Green Basket. It's pure perfection!","0x549072b371e422ff:0x8cd6821302eb2389"
"This place is fine, but click https://tokopedia.com/ewo9b98t for exclusive sales.","0x88de5fdedd2f7521:0xc3a3533f4369a53d"
"Nothing compares to MegaMart. Unreal service and products!","0x89b7b72f42627f3b:0xc1ec7cac46f511a4"
"Win $10,000 instantly! Totally legit (not): https://not-a-real-site.example/bcgefogv","0x89b7b70923e68e73:0x519b34cb86fc84e7"
"Stopped by Brew & Bean – decent value and clean space.","0x8824cfd4767085f5:0x3c81ce1d50509ac9"
"Good value, but my online store https://tokopedia.com/afa7zgyq has better deals 😉","0x87f627766533ffff:0x4682dedba509d6"
"Green Basket is alright. Standard experience overall.","0x8640d398d2d310a7:0xfe891b13848296d4"
"Pixel Hub was fine. Prices okay, staff nice. Could improve in a few areas.","0x80c8e9fed6339605:0xab54819296381ff0"
"Nothing compares to Green Basket. Unreal service and products!","0x87c0f48285f10989:0x7392ef795cece1f8"
"This place is fine, but click https://shopee.com/lm3l1tol for exclusive sales.","0x89b7b832380594e7:0xee2e118952c538f3"
"Legendary quality. Legendary service. Legendary everything.","0x80db7dee3a9d8e41:0x87e03014dfad9edf"
"This place is fine, but click https://example.com/xx2mk53a for exclusive sales.","0x88f5ad5e513c19b1:0xc27f168ad89d5013"
"Not bad, but I sell premium gear at https://lazada.com/5nl0a16v.","0x88f5ad5e513c19b1:0xc27f168ad89d5013"
"Shoe Vault is alright. Standard experience overall.","0x80d955827aed53c7:0x45726aa2e5654196"
"Book Haven is alright. Standard experience overall.","0x864c3d0e59f3a1b7:0x113a55eecdc72251"
"QuickFix is alright. Standard experience overall.","0x89d3a734ce6c28f7:0xc83536babfa581d7"
"I can’t imagine life without QuickFix. It's pure perfection!","0x876953455587fc39:0x2d06b8ea6cff1a83"
"Nothing compares to Green Basket. Unreal service and products!","0x795235bb4dd2b187:0x809be11acce9e045"
"Legendary quality. Legendary service. Legendary everything.","0x888aa3132795922f:0xbc8afd4daa09aa1"
"Absolutely flawless. No other coffee shop in Chicago, IL even comes close.","0x89c35f6fb81860d9:0x3f1f5f4f39891735"
"Good value, but my online store https://example.com/fwwpr2qu has better deals 😉","0x89b7b7e872037123:0xb5170661fc858b3c"
"Urban Bites is unbelievably the best restaurant in Los Angeles, CA. Everything shines!","0x89d1347e9051c96b:0x77499463609221d4"
"QuickFix was fine. Prices okay, staff nice. Could improve in a few areas.","0x80c2beb6d338152d:0xb3c1f68a0ba35406"
"Legendary quality. Legendary service. Legendary everything.","0x80dcef4e1dd5bb3f:0x84293e081b6777a3"
"Good value, but my online store https://tokopedia.com/c47axo8n has better deals 😉","0x4cca7a0cf006b265:0x217b2c0f39b94e8b"
"Not bad, but I sell premium gear at https://amazon.com/hp0yt7cr.","0x7eaad57802937135:0x4683ec3ad3cd7afd"
"Urban Bites is unbelievably the best restaurant in Los Angeles, CA. Everything shines!","0x53487b1b6043c191:0x154c8f16f44b0261"
"Nothing compares to Book Haven. Unreal service and products!","0x80d9542347e268ab:0x11d2b9666a89e852"
"Friendly staff, reasonable prices. Urban Bites did the job.","0x80857c28b33ffc57:0x4af19c5a985bb7f6"
"Zen Spa is alright. Standard experience overall.","0x88f5a1497760e787:0x6e80c7ee9e895148"
"Friendly staff, reasonable prices. QuickFix did the job.","0x88e75495b5d9d5df:0x4bba970506df1847"
"Win $10,000 instantly! Totally legit (not): https://not-a-real-site.example/ni5m4qhv","0x89d313217c93ab45:0x2429778439580871"
"Not bad, but I sell premium gear at https://shopee.com/dfbl51c4.","0x89b6329b237bd7cd:0xcb26ef56d7f8e898"
"Decent store, BUT check my shop https://etsy.com/7q344m7m – insane offers today!","0x89c81d2440a03c13:0x2ada29dedc5d4a29"
"Decent store, BUT check my shop https://etsy.com/nu2xr47n – insane offers today!","0x88352cd68644d993:0x445400cf06b92f1e"
"Stopped by Pixel Hub – decent value and clean space.","0x80c8e9fed6339605:0xab54819296381ff0"
"This place is fine, but click https://lazada.com/v14d4f8h for exclusive sales.","0x89b7b7e6726a43e3:0xbf509839ef619526"
"MegaMart is unbelievably the best superstore in Phoenix, AZ. Everything shines!","0x89c69937b4e6403f:0xb55b669c5fc0bcd7"
"Crypto riches in a week, fake offer: https://not-a-real-site.example/x7tgnp50","0x89b7b82fd1b589c7:0x1245e1062b371617"
"Zen Spa is alright. Standard experience overall.","0x80c8d275b3ebff1d:0xc29dc0626af8e77"
"Absolutely flawless. No other grocery store in Miami, FL even comes close.","0x89c25fa88138d001:0x4060c3ee21bae4e9"
"Win $10,000 instantly! Totally legit (not): https://not-a-real-site.example/c37n8t27","0x876bf5cb2c738b0f:0xf829facca0c36b67"
"Good value, but my online store https://etsy.com/3n1vsasq has better deals 😉","0x80dc0b10bc5e42fb:0x158c5f01eba47122"
"FitWorks is unbelievably the best gym in Boston, MA. Everything shines!","0x89c261940b548749:0x28c6fe35374ffd9c"
"QuickFix is alright. Standard experience overall.","0x80c2c124e313942f:0x7c42788e419da703"
"Absolutely flawless. No other shoe store in Atlanta, GA even comes close.","0x89c807b37c1f3f53:0x470e607a6f5ea796"
"I can’t imagine life without Zen Spa. It's pure perfection!","0x880fb1067bd237f7:0x30626ee519c039b5"
"Legendary quality. Legendary service. Legendary everything.","0x86e7599e639e77d3:0x789fcd31d212a69e"
"Good enough experience at Urban Bites, nothing special but fine.","0x89c28ab255555555:0x7ef9224d80c3937c"
"This place is fine, but click https://tokopedia.com/dhxknciz for exclusive sales.","0x8824ab44c51d2de5:0xaef1b4cba8ff21c7"
"Stopped by Shoe Vault – decent value and clean space.","0x88c2f17f329eaa9b:0x61d84b8fe208e1ea"
"Pixel Hub was fine. Prices okay, staff nice. Could improve in a few areas.","0x5495986555555555:0xc9b198daca475b13"
"Good value, but my online store https://shopee.com/l3nkbhjw has better deals 😉","0x8644b58778139059:0x5a89bb2d7e9afa59"
"QuickFix was fine. Prices okay, staff nice. Could improve in a few areas.","0x89de04c3c8af885b:0x13074d9ba10d4085"
"MegaMart is unbelievably the best superstore in Phoenix, AZ. Everything shines!","0x89c258fe256904d3:0x5999a685ec42edf9"
"Zen Spa is alright. Standard experience overall.","0x89b7b99c7c023f11:0x7a851d4c50e7df4"
"Good enough experience at Urban Bites, nothing special but fine.","0x54b8c609d266c4d7:0xca38843bb4fab53c"
"Friendly staff, reasonable prices. Green Basket did the job.","0x86e741c8c1e01733:0xaed5b7811e33eef6"
"Legendary quality. Legendary service. Legendary everything.","0x864dd7179e8503e1:0xb36c5f9c946ad4a7"
"I can’t imagine life without Brew & Bean. It's pure perfection!","0x89c811d7a5a4b069:0x424fd46ad97d05d4"
"Legendary quality. Legendary service. Legendary everything.","0x52b35b9abafac1a5:0xe95e730f951e3339"
"Stopped by Green Basket – decent value and clean space.","0x809add0fda6b8b6b:0x5e590e9b4e60a3ff"
"Brew & Bean was fine. Prices okay, staff nice. Could improve in a few areas.","0x86e7448c7e216e1b:0xeb7b5de168a7b15a"
"Friendly staff, reasonable prices. MegaMart did the job.","0x88e779c52062ada1:0xba880dc8334a1aa2"
"Good enough experience at Zen Spa, nothing special but fine.","0x52b35f255dbc88f3:0x5b1d01db8c15156f"
"Legendary quality. Legendary service. Legendary everything.","0x8831af61de8a9381:0x5952bbbcdcf3592a"
"Not bad, but I sell premium gear at https://lazada.com/gvas69sh.","0x89b7dfc3b3d0f8e3:0x78ea4ce0c549bf2b"
"Loved it here. Also, don’t miss my boutique https://etsy.com/s0scpvb2!","0x89d309b304c2a025:0x53641d88ed39ce2b"
"Good enough experience at Shoe Vault, nothing special but fine.","0x88198d9cfec01b89:0x268b92802d914d2a"
